date,city,cases
2022-10-31,Guizhou_gui-yang-shi,2.0
2022-11-01,Guizhou_gui-yang-shi,0.0
2022-11-02,Guizhou_gui-yang-shi,0.0
2022-11-03,Guizhou_gui-yang-shi,2.0
2022-11-04,Guizhou_gui-yang-shi,2.0
2022-11-05,Guizhou_gui-yang-shi,1.0
2022-11-06,Guizhou_gui-yang-shi,0.0
2022-11-07,Guizhou_gui-yang-shi,8.0
2022-11-08,Guizhou_gui-yang-shi,7.0
2022-11-09,Guizhou_gui-yang-shi,2.0
2022-11-10,Guizhou_gui-yang-shi,3.0
2022-11-11,Guizhou_gui-yang-shi,5.0
2022-11-12,Guizhou_gui-yang-shi,3.0
2022-11-13,Guizhou_gui-yang-shi,12.0
2022-11-14,Guizhou_gui-yang-shi,7.0
2022-11-15,Guizhou_gui-yang-shi,4.0
2022-11-16,Guizhou_gui-yang-shi,6.0
2022-11-17,Guizhou_gui-yang-shi,3.0
2022-11-18,Guizhou_gui-yang-shi,5.0
2022-11-19,Guizhou_gui-yang-shi,4.0
2022-11-20,Guizhou_gui-yang-shi,1.0
2022-11-21,Guizhou_gui-yang-shi,7.0
2022-11-22,Guizhou_gui-yang-shi,10.0
2022-11-23,Guizhou_gui-yang-shi,8.0
2022-11-24,Guizhou_gui-yang-shi,43.0
2022-11-25,Guizhou_gui-yang-shi,20.0
2022-11-26,Guizhou_gui-yang-shi,54.0
2022-11-27,Guizhou_gui-yang-shi,43.0
2022-11-28,Guizhou_gui-yang-shi,36.0
2022-11-29,Guizhou_gui-yang-shi,54.0
2022-11-30,Guizhou_gui-yang-shi,47.0
2022-12-01,Guizhou_gui-yang-shi,65.0
2022-12-02,Guizhou_gui-yang-shi,46.0
2022-12-03,Guizhou_gui-yang-shi,71.0
2022-12-04,Guizhou_gui-yang-shi,57.0
2022-12-05,Guizhou_gui-yang-shi,115.0
2022-12-06,Guizhou_gui-yang-shi,79.0
2022-12-07,Guizhou_gui-yang-shi,162.0
2022-12-08,Guizhou_gui-yang-shi,0.0
2022-12-09,Guizhou_gui-yang-shi,0.0
2022-12-10,Guizhou_gui-yang-shi,0.0
2022-12-11,Guizhou_gui-yang-shi,0.0
2022-12-12,Guizhou_gui-yang-shi,0.0
2022-12-13,Guizhou_gui-yang-shi,0.0
2022-12-14,Guizhou_gui-yang-shi,0.0
2022-12-15,Guizhou_gui-yang-shi,0.0
2022-12-16,Guizhou_gui-yang-shi,0.0
2022-12-17,Guizhou_gui-yang-shi,0.0
2022-12-18,Guizhou_gui-yang-shi,0.0
2022-12-19,Guizhou_gui-yang-shi,0.0
2022-12-20,Guizhou_gui-yang-shi,0.0
