date,cases,Mean.R.,province,city,roll_corr
6/23/2022,3,0.094126002,Beijing,Beijing_Beijing,-0.941553208
6/24/2022,2,0.09101007,Beijing,Beijing_Beijing,-0.922182147
6/25/2022,1,0.106360377,Beijing,Beijing_Beijing,-0.897807017
6/26/2022,4,0.150517414,Beijing,Beijing_Beijing,-0.88005688
6/27/2022,0,0.250133527,Beijing,Beijing_Beijing,-0.854269352
6/28/2022,1,0.459862468,Beijing,Beijing_Beijing,-0.723342296
6/29/2022,1,0.855499282,Beijing,Beijing_Beijing,-0.219922251
6/30/2022,0,1.453075611,Beijing,Beijing_Beijing,0.212927681
3/4/2022,42,2.500917258,Guangdong,Guangdong_Dongguan,NA
3/5/2022,35,2.31134147,Guangdong,Guangdong_Dongguan,NA
3/6/2022,153,2.1702121,Guangdong,Guangdong_Dongguan,NA
3/7/2022,104,2.018269273,Guangdong,Guangdong_Dongguan,NA
3/8/2022,21,1.831346083,Guangdong,Guangdong_Dongguan,NA
3/9/2022,6,1.613733265,Guangdong,Guangdong_Dongguan,NA
3/10/2022,166,1.38855552,Guangdong,Guangdong_Dongguan,NA
3/11/2022,192,1.174315548,Guangdong,Guangdong_Dongguan,NA
3/12/2022,190,0.977086371,Guangdong,Guangdong_Dongguan,NA
3/13/2022,142,0.796320505,Guangdong,Guangdong_Dongguan,NA
3/14/2022,55,0.631948411,Guangdong,Guangdong_Dongguan,NA
3/15/2022,17,0.488380521,Guangdong,Guangdong_Dongguan,NA
3/16/2022,52,0.373597355,Guangdong,Guangdong_Dongguan,NA
3/17/2022,29,0.290519667,Guangdong,Guangdong_Dongguan,0.429117401
3/18/2022,14,0.236625034,Guangdong,Guangdong_Dongguan,0.579472627
3/19/2022,8,0.20785597,Guangdong,Guangdong_Dongguan,0.677143019
3/20/2022,5,0.20112142,Guangdong,Guangdong_Dongguan,0.753965741
3/21/2022,0,0.215231973,Guangdong,Guangdong_Dongguan,0.806897025
3/22/2022,8,0.250484583,Guangdong,Guangdong_Dongguan,0.838918607
3/23/2022,4,0.307029042,Guangdong,Guangdong_Dongguan,0.868293723
3/24/2022,7,0.383680513,Guangdong,Guangdong_Dongguan,0.891752587
3/25/2022,2,0.475880089,Guangdong,Guangdong_Dongguan,0.914174696
3/26/2022,3,0.574207079,Guangdong,Guangdong_Dongguan,0.932781805
3/27/2022,4,0.665699991,Guangdong,Guangdong_Dongguan,0.913172032
3/28/2022,5,0.737928527,Guangdong,Guangdong_Dongguan,0.879223921
3/29/2022,2,0.783445613,Guangdong,Guangdong_Dongguan,0.909046689
3/30/2022,8,0.801855215,Guangdong,Guangdong_Dongguan,0.957426725
3/31/2022,9,0.798364246,Guangdong,Guangdong_Dongguan,0.972654672
4/1/2022,6,0.780671437,Guangdong,Guangdong_Dongguan,0.97577604
4/2/2022,5,0.756368731,Guangdong,Guangdong_Dongguan,0.972962867
4/3/2022,4,0.731862532,Guangdong,Guangdong_Dongguan,0.962574838
4/4/2022,1,0.712600724,Guangdong,Guangdong_Dongguan,0.940606687
4/5/2022,1,0.703974906,Guangdong,Guangdong_Dongguan,0.8996532
4/6/2022,0,0.712430667,Guangdong,Guangdong_Dongguan,0.802445395
4/7/2022,0,0.745047923,Guangdong,Guangdong_Dongguan,0.600192346
4/8/2022,0,0.809040851,Guangdong,Guangdong_Dongguan,0.392160344
4/9/2022,0,0.911190387,Guangdong,Guangdong_Dongguan,0.342427895
4/10/2022,0,1.054992044,Guangdong,Guangdong_Dongguan,0.438048261
4/11/2022,0,1.235743331,Guangdong,Guangdong_Dongguan,0.573039774
4/12/2022,1,1.437528696,Guangdong,Guangdong_Dongguan,0.712111223
4/13/2022,0,1.637470407,Guangdong,Guangdong_Dongguan,0.78701367
4/14/2022,1,1.816703336,Guangdong,Guangdong_Dongguan,0.858734139
4/15/2022,0,1.965205844,Guangdong,Guangdong_Dongguan,0.903399062
4/16/2022,3,2.077332263,Guangdong,Guangdong_Dongguan,0.935493443
4/6/2022,0,3.394894144,Guangdong,Guangdong_Guangzhou,NA
4/7/2022,4,3.153593767,Guangdong,Guangdong_Guangzhou,NA
4/8/2022,3,2.90873868,Guangdong,Guangdong_Guangzhou,NA
4/9/2022,11,2.628267972,Guangdong,Guangdong_Guangzhou,NA
4/10/2022,27,2.327302361,Guangdong,Guangdong_Guangzhou,NA
4/11/2022,31,2.032483278,Guangdong,Guangdong_Guangzhou,NA
4/12/2022,22,1.760034022,Guangdong,Guangdong_Guangzhou,NA
4/13/2022,44,1.514694846,Guangdong,Guangdong_Guangzhou,NA
4/14/2022,26,1.295321986,Guangdong,Guangdong_Guangzhou,NA
4/15/2022,33,1.100357801,Guangdong,Guangdong_Guangzhou,NA
4/16/2022,27,0.93111451,Guangdong,Guangdong_Guangzhou,NA
4/17/2022,29,0.788889938,Guangdong,Guangdong_Guangzhou,NA
4/18/2022,24,0.673663697,Guangdong,Guangdong_Guangzhou,NA
4/19/2022,20,0.58497346,Guangdong,Guangdong_Guangzhou,0.94688303
4/20/2022,12,0.523165541,Guangdong,Guangdong_Guangzhou,0.971144798
4/21/2022,6,0.491173956,Guangdong,Guangdong_Guangzhou,0.965107999
4/22/2022,9,0.496737331,Guangdong,Guangdong_Guangzhou,0.939287053
4/23/2022,4,0.552734411,Guangdong,Guangdong_Guangzhou,0.893709739
4/24/2022,3,0.676067055,Guangdong,Guangdong_Guangzhou,0.792139545
4/25/2022,2,0.878027909,Guangdong,Guangdong_Guangzhou,0.643973975
4/26/2022,0,1.138942614,Guangdong,Guangdong_Guangzhou,0.536201278
4/27/2022,0,1.38531836,Guangdong,Guangdong_Guangzhou,0.636263918
4/28/2022,14,1.521525812,Guangdong,Guangdong_Guangzhou,0.7801829
4/29/2022,42,1.515221614,Guangdong,Guangdong_Guangzhou,0.8756319
4/30/2022,27,1.406782561,Guangdong,Guangdong_Guangzhou,0.92256159
5/1/2022,24,1.249381549,Guangdong,Guangdong_Guangzhou,0.946904486
5/2/2022,11,1.075830497,Guangdong,Guangdong_Guangzhou,0.961325288
5/3/2022,12,0.901152538,Guangdong,Guangdong_Guangzhou,0.971148546
5/4/2022,17,0.735280699,Guangdong,Guangdong_Guangzhou,0.977293858
5/5/2022,14,0.5907356,Guangdong,Guangdong_Guangzhou,0.975604472
5/6/2022,7,0.475758423,Guangdong,Guangdong_Guangzhou,0.968027673
5/7/2022,7,0.391579858,Guangdong,Guangdong_Guangzhou,0.940716686
5/8/2022,5,0.33552767,Guangdong,Guangdong_Guangzhou,0.861336938
5/9/2022,2,0.303778438,Guangdong,Guangdong_Guangzhou,0.715125257
5/10/2022,1,0.292884765,Guangdong,Guangdong_Guangzhou,0.542577025
5/11/2022,1,0.300265516,Guangdong,Guangdong_Guangzhou,0.371873895
5/12/2022,1,0.324906312,Guangdong,Guangdong_Guangzhou,0.224366289
5/13/2022,0,0.367860495,Guangdong,Guangdong_Guangzhou,0.018166909
5/14/2022,0,0.43171125,Guangdong,Guangdong_Guangzhou,-0.286556591
5/15/2022,0,0.519734288,Guangdong,Guangdong_Guangzhou,-0.506340991
5/16/2022,0,0.634322005,Guangdong,Guangdong_Guangzhou,-0.569981242
5/17/2022,0,0.774694775,Guangdong,Guangdong_Guangzhou,-0.375964464
5/18/2022,1,0.935146366,Guangdong,Guangdong_Guangzhou,0.010990837
5/19/2022,0,1.105483329,Guangdong,Guangdong_Guangzhou,0.302286493
5/20/2022,1,1.273162844,Guangdong,Guangdong_Guangzhou,0.515028752
2/8/2022,0,1.950595467,Guangdong,Guangdong_Shenzhen,NA
2/9/2022,0,1.706253525,Guangdong,Guangdong_Shenzhen,NA
2/10/2022,0,1.576333672,Guangdong,Guangdong_Shenzhen,NA
2/11/2022,0,1.51492565,Guangdong,Guangdong_Shenzhen,NA
2/12/2022,1,1.497446576,Guangdong,Guangdong_Shenzhen,NA
2/13/2022,1,1.511263824,Guangdong,Guangdong_Shenzhen,NA
2/14/2022,2,1.550203592,Guangdong,Guangdong_Shenzhen,NA
2/15/2022,3,1.611818846,Guangdong,Guangdong_Shenzhen,NA
2/16/2022,8,1.693964649,Guangdong,Guangdong_Shenzhen,NA
2/17/2022,3,1.790050637,Guangdong,Guangdong_Shenzhen,NA
2/18/2022,3,1.887646505,Guangdong,Guangdong_Shenzhen,NA
2/19/2022,8,1.969826825,Guangdong,Guangdong_Shenzhen,NA
2/20/2022,7,2.018830591,Guangdong,Guangdong_Shenzhen,NA
2/21/2022,3,2.020924851,Guangdong,Guangdong_Shenzhen,0.279467109
2/22/2022,8,1.970017681,Guangdong,Guangdong_Shenzhen,0.613236287
2/23/2022,9,1.868908321,Guangdong,Guangdong_Shenzhen,0.761858091
2/24/2022,13,1.731731028,Guangdong,Guangdong_Shenzhen,0.811924641
2/25/2022,18,1.578836438,Guangdong,Guangdong_Shenzhen,0.767680823
2/26/2022,30,1.426463809,Guangdong,Guangdong_Shenzhen,0.616512188
2/27/2022,36,1.284353633,Guangdong,Guangdong_Shenzhen,0.402769282
2/28/2022,28,1.158179343,Guangdong,Guangdong_Shenzhen,0.452794124
3/1/2022,25,1.053001604,Guangdong,Guangdong_Shenzhen,0.714316839
3/2/2022,25,0.976206967,Guangdong,Guangdong_Shenzhen,0.801875212
3/3/2022,23,0.937544383,Guangdong,Guangdong_Shenzhen,0.83822063
3/4/2022,21,0.946466595,Guangdong,Guangdong_Shenzhen,0.850766098
3/5/2022,17,1.011083665,Guangdong,Guangdong_Shenzhen,0.838151162
3/6/2022,19,1.135694463,Guangdong,Guangdong_Shenzhen,0.803357418
3/7/2022,13,1.313441619,Guangdong,Guangdong_Shenzhen,0.775918715
3/8/2022,6,1.517307511,Guangdong,Guangdong_Shenzhen,0.769451279
3/9/2022,15,1.699883431,Guangdong,Guangdong_Shenzhen,0.739166793
3/10/2022,11,1.810358402,Guangdong,Guangdong_Shenzhen,0.68543209
3/11/2022,29,1.820687717,Guangdong,Guangdong_Shenzhen,0.670737049
3/12/2022,66,1.741159805,Guangdong,Guangdong_Shenzhen,0.682105843
3/13/2022,86,1.604588278,Guangdong,Guangdong_Shenzhen,0.793779505
3/14/2022,60,1.441993265,Guangdong,Guangdong_Shenzhen,0.566905965
3/15/2022,92,1.273215836,Guangdong,Guangdong_Shenzhen,0.391959601
3/16/2022,91,1.108622954,Guangdong,Guangdong_Shenzhen,0.451220235
3/17/2022,105,0.954015184,Guangdong,Guangdong_Shenzhen,0.610245816
3/18/2022,77,0.814601923,Guangdong,Guangdong_Shenzhen,0.780166076
3/19/2022,66,0.694058773,Guangdong,Guangdong_Shenzhen,0.902204998
3/20/2022,44,0.593279416,Guangdong,Guangdong_Shenzhen,0.962496216
3/21/2022,28,0.511436511,Guangdong,Guangdong_Shenzhen,0.982365567
3/22/2022,18,0.446885442,Guangdong,Guangdong_Shenzhen,0.973194902
3/23/2022,9,0.397724166,Guangdong,Guangdong_Shenzhen,0.937163398
3/24/2022,3,0.362114367,Guangdong,Guangdong_Shenzhen,0.862630426
3/25/2022,7,0.338447069,Guangdong,Guangdong_Shenzhen,0.720936874
3/26/2022,3,0.325448815,Guangdong,Guangdong_Shenzhen,0.483447574
3/27/2022,7,0.322534573,Guangdong,Guangdong_Shenzhen,0.142229221
3/28/2022,9,0.329870321,Guangdong,Guangdong_Shenzhen,-0.198274417
3/29/2022,8,0.348281196,Guangdong,Guangdong_Shenzhen,-0.469885102
3/30/2022,9,0.379137806,Guangdong,Guangdong_Shenzhen,-0.651235702
3/31/2022,2,0.424101113,Guangdong,Guangdong_Shenzhen,-0.744673984
4/1/2022,2,0.484608927,Guangdong,Guangdong_Shenzhen,-0.712005575
4/2/2022,1,0.561044321,Guangdong,Guangdong_Shenzhen,-0.427667934
4/3/2022,0,0.651822238,Guangdong,Guangdong_Shenzhen,0.058331532
4/4/2022,0,0.753215093,Guangdong,Guangdong_Shenzhen,0.354585007
4/5/2022,0,0.859573367,Guangdong,Guangdong_Shenzhen,0.465037713
4/6/2022,0,0.964084935,Guangdong,Guangdong_Shenzhen,0.523969529
4/7/2022,0,1.059812691,Guangdong,Guangdong_Shenzhen,0.617534211
4/8/2022,1,1.140549678,Guangdong,Guangdong_Shenzhen,0.730841974
4/9/2022,4,1.201386369,Guangdong,Guangdong_Shenzhen,0.810772312
4/10/2022,1,1.239083364,Guangdong,Guangdong_Shenzhen,0.813611461
4/11/2022,0,1.252309413,Guangdong,Guangdong_Shenzhen,0.81715432
4/12/2022,5,1.24221326,Guangdong,Guangdong_Shenzhen,0.758286363
4/13/2022,21,1.213095135,Guangdong,Guangdong_Shenzhen,0.722243469
4/14/2022,8,1.170820445,Guangdong,Guangdong_Shenzhen,0.657237523
4/15/2022,4,1.121177165,Guangdong,Guangdong_Shenzhen,0.58237666
4/16/2022,8,1.069176738,Guangdong,Guangdong_Shenzhen,0.524612499
4/17/2022,4,1.019126728,Guangdong,Guangdong_Shenzhen,0.459528501
4/18/2022,1,0.975081315,Guangdong,Guangdong_Shenzhen,0.236125684
4/19/2022,0,0.94101797,Guangdong,Guangdong_Shenzhen,-0.181312901
4/20/2022,0,0.919880438,Guangdong,Guangdong_Shenzhen,-0.542775188
4/21/2022,0,0.913184175,Guangdong,Guangdong_Shenzhen,-0.695162466
4/22/2022,1,0.921233461,Guangdong,Guangdong_Shenzhen,-0.755413008
3/2/2022,8,1.570859558,Guangxi,Guangxi_Fangchenggang,NA
3/3/2022,8,1.266365899,Guangxi,Guangxi_Fangchenggang,NA
3/4/2022,6,1.065638987,Guangxi,Guangxi_Fangchenggang,NA
3/5/2022,6,0.927101861,Guangxi,Guangxi_Fangchenggang,NA
3/6/2022,3,0.828636503,Guangxi,Guangxi_Fangchenggang,NA
3/7/2022,2,0.758855553,Guangxi,Guangxi_Fangchenggang,NA
3/8/2022,2,0.712070046,Guangxi,Guangxi_Fangchenggang,NA
3/9/2022,1,0.685800537,Guangxi,Guangxi_Fangchenggang,NA
3/10/2022,5,0.679364379,Guangxi,Guangxi_Fangchenggang,NA
3/11/2022,3,0.693305562,Guangxi,Guangxi_Fangchenggang,NA
3/12/2022,2,0.728940402,Guangxi,Guangxi_Fangchenggang,NA
3/13/2022,3,0.787934242,Guangxi,Guangxi_Fangchenggang,NA
3/14/2022,3,0.871261825,Guangxi,Guangxi_Fangchenggang,NA
3/15/2022,1,0.977658369,Guangxi,Guangxi_Fangchenggang,-0.452220511
3/16/2022,1,1.102164239,Guangxi,Guangxi_Fangchenggang,-0.394802536
3/17/2022,2,1.236381027,Guangxi,Guangxi_Fangchenggang,-0.139113591
3/18/2022,5,1.369003829,Guangxi,Guangxi_Fangchenggang,-0.013587683
3/19/2022,4,1.485911902,Guangxi,Guangxi_Fangchenggang,-0.081293055
3/20/2022,4,1.571069457,Guangxi,Guangxi_Fangchenggang,-0.427452633
3/21/2022,2,1.609466994,Guangxi,Guangxi_Fangchenggang,-0.815243474
3/22/2022,2,1.591688564,Guangxi,Guangxi_Fangchenggang,-0.865121298
3/23/2022,6,1.517748097,Guangxi,Guangxi_Fangchenggang,-0.869952816
3/24/2022,12,1.397167427,Guangxi,Guangxi_Fangchenggang,-0.840357018
3/25/2022,7,1.245741896,Guangxi,Guangxi_Fangchenggang,-0.792495822
3/26/2022,8,1.082779549,Guangxi,Guangxi_Fangchenggang,-0.688898596
3/27/2022,9,0.922903683,Guangxi,Guangxi_Fangchenggang,-0.468266629
3/28/2022,6,0.772773043,Guangxi,Guangxi_Fangchenggang,-0.145735895
3/29/2022,3,0.635202811,Guangxi,Guangxi_Fangchenggang,0.171488316
3/30/2022,6,0.513671622,Guangxi,Guangxi_Fangchenggang,0.317845097
3/31/2022,2,0.414834935,Guangxi,Guangxi_Fangchenggang,0.553912595
4/1/2022,2,0.349506241,Guangxi,Guangxi_Fangchenggang,0.685186122
4/2/2022,0,0.331455709,Guangxi,Guangxi_Fangchenggang,0.728083167
4/3/2022,0,0.389803664,Guangxi,Guangxi_Fangchenggang,0.693678961
4/4/2022,0,0.612380413,Guangxi,Guangxi_Fangchenggang,0.639093881
4/5/2022,1,1.231231006,Guangxi,Guangxi_Fangchenggang,0.401373587
4/6/2022,2,2.605073782,Guangxi,Guangxi_Fangchenggang,0.070075208
4/7/2022,1,4.495158814,Guangxi,Guangxi_Fangchenggang,0.59072533
4/8/2022,2,5.524577059,Guangxi,Guangxi_Fangchenggang,0.794192176
4/9/2022,7,5.141819962,Guangxi,Guangxi_Fangchenggang,0.862261213
4/10/2022,1,4.078230526,Guangxi,Guangxi_Fangchenggang,0.882328109
4/11/2022,5,3.049783503,Guangxi,Guangxi_Fangchenggang,0.830512581
4/12/2022,70,2.288422537,Guangxi,Guangxi_Fangchenggang,0.72060961
4/13/2022,129,1.761853782,Guangxi,Guangxi_Fangchenggang,0.601622956
4/14/2022,136,1.379244024,Guangxi,Guangxi_Fangchenggang,0.464133691
4/15/2022,55,1.063454661,Guangxi,Guangxi_Fangchenggang,0.30505382
4/16/2022,17,0.776753408,Guangxi,Guangxi_Fangchenggang,0.142488182
4/17/2022,15,0.52973364,Guangxi,Guangxi_Fangchenggang,0.00964596
4/18/2022,14,0.343489757,Guangxi,Guangxi_Fangchenggang,-0.120912116
4/19/2022,6,0.219509114,Guangxi,Guangxi_Fangchenggang,-0.220916245
4/20/2022,5,0.145093848,Guangxi,Guangxi_Fangchenggang,-0.160114168
4/21/2022,6,0.105040007,Guangxi,Guangxi_Fangchenggang,0.060603394
4/22/2022,2,0.087918844,Guangxi,Guangxi_Fangchenggang,0.24412073
4/23/2022,2,0.08735987,Guangxi,Guangxi_Fangchenggang,0.407983547
4/24/2022,1,0.101260034,Guangxi,Guangxi_Fangchenggang,0.572459846
4/25/2022,2,0.130650037,Guangxi,Guangxi_Fangchenggang,0.539895402
4/26/2022,1,0.179266369,Guangxi,Guangxi_Fangchenggang,0.390990979
4/27/2022,0,0.252424454,Guangxi,Guangxi_Fangchenggang,0.198757531
4/28/2022,0,0.355018175,Guangxi,Guangxi_Fangchenggang,0.10293359
4/29/2022,1,0.488531622,Guangxi,Guangxi_Fangchenggang,0.175621387
4/30/2022,0,0.647530864,Guangxi,Guangxi_Fangchenggang,0.496988651
5/1/2022,2,0.817191123,Guangxi,Guangxi_Fangchenggang,0.67954257
5/2/2022,0,0.975715007,Guangxi,Guangxi_Fangchenggang,0.704531273
5/3/2022,1,1.105954897,Guangxi,Guangxi_Fangchenggang,0.673522734
5/4/2022,1,1.206554282,Guangxi,Guangxi_Fangchenggang,0.623555699
5/5/2022,0,1.290012056,Guangxi,Guangxi_Fangchenggang,0.587304945
5/6/2022,0,1.371705474,Guangxi,Guangxi_Fangchenggang,0.526221693
5/7/2022,0,1.461298998,Guangxi,Guangxi_Fangchenggang,0.493258238
5/8/2022,0,1.559296005,Guangxi,Guangxi_Fangchenggang,0.448737094
5/9/2022,0,1.657193938,Guangxi,Guangxi_Fangchenggang,0.455867342
5/10/2022,3,1.741612286,Guangxi,Guangxi_Fangchenggang,0.459475836
5/11/2022,2,1.801425597,Guangxi,Guangxi_Fangchenggang,0.487024265
5/12/2022,1,1.834022154,Guangxi,Guangxi_Fangchenggang,0.453505108
5/13/2022,0,1.845396705,Guangxi,Guangxi_Fangchenggang,0.468358095
5/14/2022,1,1.843290357,Guangxi,Guangxi_Fangchenggang,0.509506582
3/8/2022,1,2.505371546,Heilongjiang,Heilongjiang_Harbin,NA
3/9/2022,0,2.370632438,Heilongjiang,Heilongjiang_Harbin,NA
3/10/2022,10,2.342446465,Heilongjiang,Heilongjiang_Harbin,NA
3/11/2022,3,2.358608701,Heilongjiang,Heilongjiang_Harbin,NA
3/12/2022,3,2.372570286,Heilongjiang,Heilongjiang_Harbin,NA
3/13/2022,15,2.352010237,Heilongjiang,Heilongjiang_Harbin,NA
3/14/2022,14,2.27962335,Heilongjiang,Heilongjiang_Harbin,NA
3/15/2022,26,2.152539908,Heilongjiang,Heilongjiang_Harbin,NA
3/16/2022,29,1.980574706,Heilongjiang,Heilongjiang_Harbin,NA
3/17/2022,51,1.784709524,Heilongjiang,Heilongjiang_Harbin,NA
3/18/2022,63,1.585215258,Heilongjiang,Heilongjiang_Harbin,NA
3/19/2022,37,1.394530682,Heilongjiang,Heilongjiang_Harbin,NA
3/20/2022,41,1.218103856,Heilongjiang,Heilongjiang_Harbin,NA
3/21/2022,56,1.057900987,Heilongjiang,Heilongjiang_Harbin,0.996513417
3/22/2022,40,0.915602788,Heilongjiang,Heilongjiang_Harbin,0.998335516
3/23/2022,37,0.794164632,Heilongjiang,Heilongjiang_Harbin,0.997236641
